Optimizer Name|Mean_Training_Loss_epoch1|Mean_Training_Loss_epoch2|Mean_Training_Loss_epoch3|Mean_Training_Loss_epoch4|Mean_Training_Loss_epoch5|Mean_Training_Loss_epoch6|Mean_Training_Loss_epoch7|Mean_Training_Loss_epoch8|Mean_Training_Loss_epoch9|Mean_Training_Loss_epoch10|Std_Training_Loss_epoch1|Std_Training_Loss_epoch2|Std_Training_Loss_epoch3|Std_Training_Loss_epoch4|Std_Training_Loss_epoch5|Std_Training_Loss_epoch6|Std_Training_Loss_epoch7|Std_Training_Loss_epoch8|Std_Training_Loss_epoch9|Std_Training_Loss_epoch10
RMSPropCurvature|3.7632163048095406|2.8225066225851894|2.3421927260620823|1.8533344125503777|1.3281576968062563|0.8564776342905238|0.5218066534127497|0.3371026030434367|0.24363558458597834|0.1970001546942326|0.0421235379621019|0.06638426621918557|0.12112495266075286|0.18149276746542317|0.25173185278982924|0.27696236236666083|0.20580114776730885|0.1195057701525525|0.07245972106913551|0.04246766210595307
RMSPropMomentum|3.9345975954209447|2.7575910489272584|2.1610153115466426|1.4812760529539468|0.8258503596762867|0.41008391995411697|0.248605592273976|0.19010384246776035|0.15275139951824784|0.13906458591062176|0.010651119370733052|0.06370762205750248|0.11650062447985415|0.16921296392442928|0.15681378318081587|0.08143367650341343|0.03222574964707879|0.012764108772484857|0.014991604561458734|0.008017278523274446
RMSPropMomentumCurvature|3.72507829281985|2.79774886445926|2.337974890266233|1.8347704453236613|1.2738530070656706|0.7790804123863235|0.4546843582997694|0.2951577517163494|0.2223290278030859|0.18491830083284325|0.033480080163034526|0.037162141384265435|0.06584643815418723|0.0768014283260419|0.06533265238703749|0.03163285477413113|0.006678052687361638|0.013487586477184746|0.009882555695487018|0.003614256063071076
AdamW|3.487098736531289|2.658729897359448|2.055340429401154|1.3899905998688524|0.7076341646444767|0.31722620895604037|0.1866165467542703|0.16566551700079585|0.14586536504287756|0.1198966420393156|0.015059999006212941|0.032668069817265104|0.02952304514106203|0.10859078442728803|0.12466479103941483|0.07112144688519614|0.035412175916679195|0.015136006245270414|0.0005919664355102908|0.003118804272289677
AdamWCurvature|3.339199911450486|2.5589199924408015|2.064930076413143|1.5157731072143519|0.9509394115118115|0.5593028249090437|0.3506347704011842|0.2525614029334862|0.2030362395874565|0.1879350516910586|0.050364175154573296|0.10116959676882895|0.15408581027486834|0.2130845730415761|0.22019821730230021|0.15537646665495194|0.09520443310376193|0.04669586891711089|0.030108705698794168|0.02690614764460832
NAdam|3.4340433697871235|2.5716208378829615|1.8920231189416805|1.1378958623313233|0.6456553754694474|0.5325176871627035|0.500613322576789|0.4968427751079926|0.5122105174166771|0.5266343604873323|0.0017968512276405448|0.01897867662330508|0.055867057303077436|0.09810387949948095|0.0451122709809818|0.02151916774883367|0.028470054832994057|0.004685681023551193|0.049125433963586145|0.031342560435635596
NAdamCurvature|3.41172776746628|2.6455660271827526|2.1308391950929257|1.5633487791737632|1.0953485621973071|0.7993570132100064|0.6549607794493666|0.5901272472260934|0.5815310537757928|0.5913891054265906|0.008091670611607597|0.10012335030011088|0.16863397655146325|0.1985430874177435|0.16135413519430658|0.06714263278915886|0.038880307221391436|0.017191223826242545|0.00918705467353346|0.008724379502306534
NAdamW|3.4040184124656343|2.5608542582872884|1.8954952472768474|1.1687062231399823|0.6761307381426969|0.5325234163447718|0.5094753529309579|0.48645821067473616|0.5031620743339096|0.5433238044171536|0.01643464035226422|0.008052709030036914|0.023323632101311845|0.005280449999639316|0.002482440854950886|0.0013488173063494623|0.008240134647220414|0.022405061931001245|0.031924405975978835|0.0076004379626427605
NAdamWCurvature|3.398377278729168|2.624552100210848|2.0724701838725057|1.462697016537342|0.9760294723922334|0.7104489067783746|0.6118442157612127|0.5743849992971211|0.5655269678253347|0.5624468165838048|0.0050143683754895405|0.02854679909030606|0.07986959903242905|0.14045585847370498|0.14168896418101246|0.08897695452744257|0.061041423819755254|0.04293654914057123|0.024916589177669896|0.015335800666456088
AMSGrad|3.524777886507761|2.8150361053779003|2.3667035929839626|1.8764096375773933|1.3151473413647898|0.783960740222498|0.415189489317329|0.2170443787260929|0.1331962761207176|0.08391714782443349|0.038187904269021425|0.003659320463336795|0.03678740103464578|0.02614213134466727|0.12022902556816442|0.12586536514656804|0.081854758074255|0.03258596526029688|0.006822835022951944|0.004024772425418721
AMSGradCurvature|3.3542887545607583|2.5710466742668006|2.0965551326951712|1.5909348928638736|1.062141101169007|0.6315123885203048|0.3605801737545739|0.2218414995821712|0.15952889537772208|0.12049617310551225|0.011167445859858847|0.04316663182499223|0.10585350970648447|0.1927800581046075|0.27406322990971954|0.26498136405527467|0.17402237890927036|0.1051769795412297|0.05316855627654933|0.031829131145710086
